Analysis name: SLA_Madison
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: BothBlockInstructions.RT:Mean
Filters: None
Data file: SLA_v1a_withpractice_FriendNew_8_11_16_ORDER2-029-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
3	Both1	BothTask	27	female	20	LABothMixed	2	605	List11	won	$5.00	$5.00	-$8.13	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	28	female	20	LABothMixed	2	267	List11	won	$4.00	$4.00	-$4.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	29	female	20	LABothGain	2	1041	List11	won	$4.00	$4.00	$0.00	$2.25	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	30	female	20	LABothMixed	2	319	List11	lost	-$5.00	$5.00	-$5.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	1	female	20	LABothGain	2	455	List12	lost	$0.00	$30.00	$0.00	$12.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	2	female	20	LABothMixed	2	381	List12	lost	-$6.00	$12.00	-$6.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	3	female	20	LABothMixed	2	314	List12	won	$4.00	$4.00	-$5.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	4	female	20	LABothGain	2	424	List12	lost	$0.00	$17.00	$0.00	$10.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	5	female	20	LABothMixed	2	342	List12	won	$2.00	$2.00	-$3.25	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	6	female	20	LABothMixed	2	1331	List12	lost	-$6.00	$6.00	-$6.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	7	female	20	LABothMixed	2	281	List12	won	$6.00	$6.00	-$4.50	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	8	female	20	LABothMixed	1	343	List12	lost	-$2.00	$4.00	-$2.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	9	female	20	LABothGain	2	573	List12	won	$4.00	$4.00	$0.00	$2.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	10	female	20	LABothMixed	1	1891	List12	won	$9.00	$9.00	-$4.50	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	11	female	20	LABothMixed	2	264	List12	lost	-$24.00	$12.00	-$24.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	12	female	20	LABothGain	1	1958	List12	won	$22.00	$22.00	$0.00	$10.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	13	female	20	LABothMixed	2	1108	List12	won	$4.00	$4.00	-$7.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	14	female	20	LABothMixed	1	336	List12	won	$2.00	$2.00	-$0.75	$0.00	Mean BothBlockInstructions.RT	45252.00
