Analysis name: SLA_Madison																
Column conditions: None																
"Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain"																
Statistics: BothBlockInstructions.RT:Mean																
Filters: None																
Data file: SLA_v1a_withpractice_Other_8_11_16A_ORDER2-21-1																
File does not have data alterations.																
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
3	Both1	BothTask	21	male	18	LABothMixed	2	151	List11	won	$4.00 	$4.00 	($8.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	22	male	18	LABothGain	1	102	List11	lost	$0.00 	$17.00 	$0.00 	$9.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	23	male	18	LABothMixed	2	195	List11	won	$12.00 	$12.00 	($18.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	24	male	18	LABothGain	1	152	List11	won	$10.00 	$10.00 	$0.00 	$6.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	25	male	18	LABothGain	1	22	List11	lost	$0.00 	$13.00 	$0.00 	$6.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	26	male	18	LABothMixed	2	115	List11	lost	($15.75)	$9.00 	($15.75)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	27	male	18	LABothMixed	2	89	List11	won	$5.00 	$5.00 	($8.13)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	28	male	18	LABothMixed	2	159	List11	won	$4.00 	$4.00 	($4.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	29	male	18	LABothGain	2	45	List11	won	$4.00 	$4.00 	$0.00 	$2.25 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	30	male	18	LABothMixed	2	154	List11	lost	($5.00)	$5.00 	($5.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	1	male	18	LABothGain	1	135	List12	lost	$0.00 	$30.00 	$0.00 	$12.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	2	male	18	LABothMixed	2	100	List12	lost	($6.00)	$12.00 	($6.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	3	male	18	LABothMixed	2	18	List12	won	$4.00 	$4.00 	($5.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	4	male	18	LABothGain	1	103	List12	lost	$0.00 	$17.00 	$0.00 	$10.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	5	male	18	LABothMixed	2	109	List12	won	$2.00 	$2.00 	($3.25)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	6	male	18	LABothMixed	2	35	List12	lost	($6.00)	$6.00 	($6.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	7	male	18	LABothMixed	1	233	List12	won	$6.00 	$6.00 	($4.50)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	8	male	18	LABothMixed	2	119	List12	lost	($2.00)	$4.00 	($2.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	9	male	18	LABothGain	1	76	List12	won	$4.00 	$4.00 	$0.00 	$2.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	10	male	18	LABothMixed	2	113	List12	won	$9.00 	$9.00 	($4.50)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	11	male	18	LABothMixed	2	191	List12	lost	($24.00)	$12.00 	($24.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	12	male	18	LABothGain	1	109	List12	won	$22.00 	$22.00 	$0.00 	$10.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	13	male	18	LABothMixed	2	107	List12	won	$4.00 	$4.00 	($7.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	14	male	18	LABothMixed	1	96	List12	won	$2.00 	$2.00 	($0.75)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	15	male	18	LABothMixed	2	181	List12	lost	($2.25)	$2.00 	($2.25)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	16	male	18	LABothMixed	2	115	List12	lost	($9.38)	$5.00 	($9.38)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	17	male	18	LABothMixed	2	41	List12	lost	($15.00)	$8.00 	($15.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	18	male	18	LABothMixed	1	14	List12	won	$8.00 	$8.00 	($5.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	19	male	18	LABothMixed	2	140	List12	won	$10.00 	$10.00 	($13.75)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	20	male	18	LABothGain	1	377	List12	lost	$0.00 	$8.00 	$0.00 	$3.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	21	male	18	LABothMixed	2	112	List12	won	$8.00 	$8.00 	($6.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	22	male	18	LABothGain	1	293	List12	won	$13.00 	$13.00 	$0.00 	$5.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	23	male	18	LABothGain	1	58	List12	won	$24.00 	$24.00 	$0.00 	$12.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	24	male	18	LABothMixed	2	104	List12	lost	($18.00)	$9.00 	($18.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	25	male	18	LABothGain	1	190	List12	lost	$0.00 	$7.00 	$0.00 	$4.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	26	male	18	LABothMixed	1	316	List12	lost	($3.75)	$10.00 	($3.75)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	27	male	18	LABothMixed	2	201	List12	won	$5.00 	$5.00 	($3.13)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	28	male	18	LABothMixed	2	23	List12	lost	($15.00)	$12.00 	($15.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	29	male	18	LABothMixed	2	148	List12	lost	($10.50)	$6.00 	($10.50)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both2	BothTask	30	male	18	LABothGain	2	98	List12	won	$11.00 	$11.00 	$0.00 	$6.00 	Mean BothBlockInstructions.RT	1200
3	Both3	BothTask	1	male	18	LABothMixed	2	122	List13	won	$9.00 	$9.00 	($11.25)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both3	BothTask	2	male	18	LABothMixed	2	71	List13	won	$6.00 	$6.00 	($7.50)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both3	BothTask	3	male	18	LABothMixed	2	117	List13	lost	($21.00)	$12.00 	($21.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both3	BothTask	4	male	18	LABothGain	1	11	List13	won	$19.00 	$19.00 	$0.00 	$8.00 	Mean BothBlockInstructions.RT	1200
3	Both3	BothTask	5	male	18	LABothGain	1	104	List13	lost	$0.00 	$12.00 	$0.00 	$5.00 	Mean BothBlockInstructions.RT	1200
